run_id,run_at,config_name,config_description,period,timeframe,dynamic_positions,dynamic_threshold,min_score,indicators,symbol,initial_balance,final_balance,profit_30d,profit_60d,profit_90d,total_trades,winning_trades,losing_trades,neutral_skipped,total_signals,win_rate,avg_win_pct,avg_loss_pct,total_return_pct,max_drawdown_pct,profit_factor,sharpe_approx
bt_20260301_011804_btc_v2_core,2026-03-01T01:18:04.611490,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,27239.0,566.94,320.38,-108.35,103,54,49,84093,84196,52.4,21.56,-9.01,172.39,13.96,2.64,3.56
bt_20260301_011809_btc_v2_core,2026-03-01T01:18:09.634383,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,MACD,Momentum,ADX",BTC,10000.0,24843.0,-1875.4,-2557.94,-2966.1,489,199,290,3195,3684,40.7,2.07,-1.42,148.43,48.34,1.0,0.0
bt_20260301_011913_btc_v2_safe,2026-03-01T01:19:13.079113,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,11139.0,22.73,115.17,115.17,37,19,18,84628,84665,51.4,8.02,-5.56,11.39,1.99,1.52,1.5
bt_20260301_011918_btc_v2_safe,2026-03-01T01:19:18.667500,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,recent,60m,LIMITED,7063,~1 month,True,0.25,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,110019.0,-219.71,-286.81,3714.75,313,208,105,4694,5007,66.5,1.78,-2.05,1000.19,5.87,1.72,2.21
bt_20260301_012022_xau_v2_momentum,2026-03-01T01:20:22.880743,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,609687.0,1185.54,442.72,-609.39,962,391,571,78221,79183,40.6,5.5,-2.92,5996.87,30.27,1.29,0.68
bt_20260301_012028_xau_v2_momentum,2026-03-01T01:20:28.263055,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,19635.0,-909.41,-1405.08,-2088.78,309,128,181,4502,4811,41.4,2.5,-1.39,96.35,28.96,1.27,1.01
bt_20260301_012136_btc_v3_exp,2026-03-01T01:21:36.389935,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,27239.0,566.94,320.38,-108.35,103,54,49,84093,84196,52.4,21.56,-9.01,172.39,13.96,2.64,3.56
bt_20260301_012141_btc_v3_exp,2026-03-01T01:21:41.326904,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,24843.0,-1875.4,-2557.94,-2966.1,489,199,290,3195,3684,40.7,2.07,-1.42,148.43,48.34,1.0,0.0
bt_20260301_012243_xau_v3_exp,2026-03-01T01:22:43.325709,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,609687.0,1185.54,442.72,-609.39,962,391,571,78221,79183,40.6,5.5,-2.92,5996.87,30.27,1.29,0.68
bt_20260301_012248_xau_v3_exp,2026-03-01T01:22:48.813616,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,19635.0,-909.41,-1405.08,-2088.78,309,128,181,4502,4811,41.4,2.5,-1.39,96.35,28.96,1.27,1.01
bt_20260301_012355_xag_v3_exp,2026-03-01T01:23:55.083867,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,27239.0,566.94,320.38,-108.35,103,54,49,84093,84196,52.4,21.56,-9.01,172.39,13.96,2.64,3.56
bt_20260301_012401_xag_v3_exp,2026-03-01T01:24:01.517016,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,19635.0,-909.41,-1405.08,-2088.78,309,128,181,4502,4811,41.4,2.5,-1.39,96.35,28.96,1.27,1.01
bt_20260301_012519_xau_scalp_trend,2026-03-01T01:25:19.296243,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,86978.0,590.81,263.68,-256.33,962,391,571,78221,79183,40.6,5.5,-2.92,769.78,16.19,1.29,0.68
bt_20260301_012528_xau_scalp_trend,2026-03-01T01:25:28.449050,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.2,"RSI,MACD,Momentum",BTC,10000.0,14420.0,-445.83,-692.75,-1044.0,309,128,181,4502,4811,41.4,2.5,-1.39,44.2,15.29,1.27,1.01
bt_20260301_012656_btc_scalp_trend,2026-03-01T01:26:56.984189,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.25,"RSI,MACD,Momentum",XAU,10000.0,16704.0,283.9,175.4,-37.12,103,54,49,84093,84196,52.4,21.56,-9.01,67.04,7.14,2.64,3.56
bt_20260301_012702_btc_scalp_trend,2026-03-01T01:27:02.405626,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Momentum",BTC,10000.0,16498.0,-958.68,-1322.13,-1531.08,489,199,290,3195,3684,40.7,2.07,-1.42,64.98,27.49,1.0,0.0
bt_20260301_012801_btc_v2_core,2026-03-01T01:28:01.866787,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,27239.0,566.94,320.38,-108.35,103,54,49,84093,84196,52.4,21.56,-9.01,172.39,13.96,2.64,3.56
bt_20260301_012805_btc_v2_core,2026-03-01T01:28:05.867166,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,MACD,Momentum,ADX",BTC,10000.0,24843.0,-1875.4,-2557.94,-2966.1,489,199,290,3195,3684,40.7,2.07,-1.42,148.43,48.34,1.0,0.0
bt_20260301_012856_btc_v2_safe,2026-03-01T01:28:56.818009,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,11139.0,22.73,115.17,115.17,37,19,18,84628,84665,51.4,8.02,-5.56,11.39,1.99,1.52,1.5
bt_20260301_012901_btc_v2_safe,2026-03-01T01:29:01.585612,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,recent,60m,LIMITED,7063,~1 month,True,0.25,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,110019.0,-219.71,-286.81,3714.75,313,208,105,4694,5007,66.5,1.78,-2.05,1000.19,5.87,1.72,2.21
bt_20260301_012949_xau_v2_momentum,2026-03-01T01:29:49.113662,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,609687.0,1185.54,442.72,-609.39,962,391,571,78221,79183,40.6,5.5,-2.92,5996.87,30.27,1.29,0.68
bt_20260301_012953_xau_v2_momentum,2026-03-01T01:29:53.651521,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,19635.0,-909.41,-1405.08,-2088.78,309,128,181,4502,4811,41.4,2.5,-1.39,96.35,28.96,1.27,1.01
bt_20260301_013044_btc_v3_exp,2026-03-01T01:30:44.380712,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,27239.0,566.94,320.38,-108.35,103,54,49,84093,84196,52.4,21.56,-9.01,172.39,13.96,2.64,3.56
bt_20260301_013048_btc_v3_exp,2026-03-01T01:30:48.407457,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,24843.0,-1875.4,-2557.94,-2966.1,489,199,290,3195,3684,40.7,2.07,-1.42,148.43,48.34,1.0,0.0
bt_20260301_013136_xau_v3_exp,2026-03-01T01:31:36.138573,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,609687.0,1185.54,442.72,-609.39,962,391,571,78221,79183,40.6,5.5,-2.92,5996.87,30.27,1.29,0.68
bt_20260301_013140_xau_v3_exp,2026-03-01T01:31:40.702499,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,19635.0,-909.41,-1405.08,-2088.78,309,128,181,4502,4811,41.4,2.5,-1.39,96.35,28.96,1.27,1.01
bt_20260301_013231_xag_v3_exp,2026-03-01T01:32:31.382391,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,27239.0,566.94,320.38,-108.35,103,54,49,84093,84196,52.4,21.56,-9.01,172.39,13.96,2.64,3.56
bt_20260301_013235_xag_v3_exp,2026-03-01T01:32:35.885769,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,19635.0,-909.41,-1405.08,-2088.78,309,128,181,4502,4811,41.4,2.5,-1.39,96.35,28.96,1.27,1.01
bt_20260301_013323_xau_scalp_trend,2026-03-01T01:33:23.333749,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,86978.0,590.81,263.68,-256.33,962,391,571,78221,79183,40.6,5.5,-2.92,769.78,16.19,1.29,0.68
bt_20260301_013327_xau_scalp_trend,2026-03-01T01:33:27.847947,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.2,"RSI,MACD,Momentum",BTC,10000.0,14420.0,-445.83,-692.75,-1044.0,309,128,181,4502,4811,41.4,2.5,-1.39,44.2,15.29,1.27,1.01
bt_20260301_013419_btc_scalp_trend,2026-03-01T01:34:19.616765,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.25,"RSI,MACD,Momentum",XAU,10000.0,16704.0,283.9,175.4,-37.12,103,54,49,84093,84196,52.4,21.56,-9.01,67.04,7.14,2.64,3.56
bt_20260301_013423_btc_scalp_trend,2026-03-01T01:34:23.522213,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Momentum",BTC,10000.0,16498.0,-958.68,-1322.13,-1531.08,489,199,290,3195,3684,40.7,2.07,-1.42,64.98,27.49,1.0,0.0
bt_20260301_013518_btc_v2_core,2026-03-01T01:35:18.330173,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,27239.0,566.94,320.38,-108.35,103,54,49,84093,84196,52.4,21.56,-9.01,172.39,13.96,2.64,3.56
bt_20260301_013522_btc_v2_core,2026-03-01T01:35:22.682213,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,MACD,Momentum,ADX",BTC,10000.0,24843.0,-1875.4,-2557.94,-2966.1,489,199,290,3195,3684,40.7,2.07,-1.42,148.43,48.34,1.0,0.0
bt_20260301_013615_btc_v2_safe,2026-03-01T01:36:15.815340,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,11139.0,22.73,115.17,115.17,37,19,18,84628,84665,51.4,8.02,-5.56,11.39,1.99,1.52,1.5
bt_20260301_013620_btc_v2_safe,2026-03-01T01:36:20.844304,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,recent,60m,LIMITED,7063,~1 month,True,0.25,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,110019.0,-219.71,-286.81,3714.75,313,208,105,4694,5007,66.5,1.78,-2.05,1000.19,5.87,1.72,2.21
bt_20260301_013708_xau_v2_momentum,2026-03-01T01:37:08.833764,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,609687.0,1185.54,442.72,-609.39,962,391,571,78221,79183,40.6,5.5,-2.92,5996.87,30.27,1.29,0.68
bt_20260301_013713_xau_v2_momentum,2026-03-01T01:37:13.438958,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,20290.0,-909.41,-1405.08,-2088.78,310,129,181,4519,4829,41.6,2.52,-1.4,102.9,28.96,1.28,1.06
bt_20260301_075504_btc_v2_core,2026-03-01T07:55:04.678314,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,27239.0,566.94,320.38,-108.35,103,54,49,84097,84200,52.4,21.56,-9.01,172.39,13.96,2.64,3.56
bt_20260301_075555_btc_v2_safe,2026-03-01T07:55:55.995162,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,11139.0,22.73,115.17,115.17,37,19,18,84632,84669,51.4,8.02,-5.56,11.39,1.99,1.52,1.5
bt_20260301_075610_xau_v2_momentum,2026-03-01T07:56:10.105931,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,609687.0,1185.54,442.72,-609.39,962,391,571,78225,79187,40.6,5.5,-2.92,5996.87,30.27,1.29,0.68
bt_20260301_075629_btc_v3_exp,2026-03-01T07:56:29.725209,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,27239.0,566.94,320.38,-108.35,103,54,49,84097,84200,52.4,21.56,-9.01,172.39,13.96,2.64,3.56
bt_20260301_075644_xau_v3_exp,2026-03-01T07:56:44.314670,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,609687.0,1185.54,442.72,-609.39,962,391,571,78225,79187,40.6,5.5,-2.92,5996.87,30.27,1.29,0.68
bt_20260301_075709_xag_v3_exp,2026-03-01T07:57:09.744283,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,27239.0,566.94,320.38,-108.35,103,54,49,84097,84200,52.4,21.56,-9.01,172.39,13.96,2.64,3.56
bt_20260301_075721_xau_scalp_trend,2026-03-01T07:57:21.894959,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,86978.0,590.81,263.68,-256.33,962,391,571,78225,79187,40.6,5.5,-2.92,769.78,16.19,1.29,0.68
bt_20260301_075738_base,2026-03-01T07:57:38.826779,base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_075753_dynamic_on,2026-03-01T07:57:53.468192,dynamic_on,Base + dynamic positions enabled,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,11536.0,30.3,152.32,152.32,37,19,18,84632,84669,51.4,8.02,-5.56,15.36,2.65,1.52,1.5
bt_20260301_075800_btc_v2_core,2026-03-01T07:58:00.984214,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,MACD,Momentum,ADX",BTC,10000.0,21052.0,-1875.4,-2557.94,-2966.1,492,198,294,3211,3703,40.2,2.09,-1.43,110.52,48.34,0.99,-0.06
bt_20260301_075811_btc_v2_safe,2026-03-01T07:58:11.281581,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,recent,60m,LIMITED,7063,~1 month,True,0.25,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,124303.0,-219.71,-286.81,3714.75,319,212,107,4741,5060,66.5,1.88,-1.92,1143.03,5.87,1.95,2.71
bt_20260301_075812_scalp,2026-03-01T07:58:12.258272,scalp,"Scalping config - more trades, shorter holds",all,60m,GOOD,85008,1 year,True,0.15,0.2,"RSI,MACD,Bollinger",XAU,10000.0,18806.0,394.87,248.04,-274.6,315,129,186,82521,82836,41.0,10.92,-4.63,88.06,11.63,1.64,1.48
bt_20260301_075820_xau_v2_momentum,2026-03-01T07:58:20.624171,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,21212.0,-909.41,-1405.08,-2088.78,315,131,184,4527,4842,41.6,2.52,-1.39,112.12,28.96,1.29,1.09
bt_20260301_075828_btc_focused,2026-03-01T07:58:28.885313,btc_focused,BTC focused - stricter for high volatility,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10750.0,15.15,77.4,77.4,37,19,18,84632,84669,51.4,8.02,-5.56,7.5,1.33,1.52,1.5
bt_20260301_075830_btc_v3_exp,2026-03-01T07:58:30.358297,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,21052.0,-1875.4,-2557.94,-2966.1,492,198,294,3211,3703,40.2,2.09,-1.43,110.52,48.34,0.99,-0.06
bt_20260301_075838_xau_v3_exp,2026-03-01T07:58:38.550556,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,21212.0,-909.41,-1405.08,-2088.78,315,131,184,4527,4842,41.6,2.52,-1.39,112.12,28.96,1.29,1.09
bt_20260301_075848_xag_v3_exp,2026-03-01T07:58:48.148350,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,21212.0,-909.41,-1405.08,-2088.78,315,131,184,4527,4842,41.6,2.52,-1.39,112.12,28.96,1.29,1.09
bt_20260301_075901_btc_scalp_trend,2026-03-01T07:59:01.696663,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Momentum",BTC,10000.0,15183.0,-958.68,-1322.13,-1531.08,492,198,294,3211,3703,40.2,2.09,-1.43,51.83,27.49,0.99,-0.06
bt_20260301_075909_base,2026-03-01T07:59:09.560916,base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,923632.0,-603.1,-931.9,4925.29,503,318,185,3277,3780,63.2,1.7,-1.78,9136.32,14.92,1.65,2.01
bt_20260301_075917_dynamic_on,2026-03-01T07:59:17.369638,dynamic_on,Base + dynamic positions enabled,recent,60m,LIMITED,7063,~1 month,True,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,923632.0,-603.1,-931.9,4925.29,503,318,185,3277,3780,63.2,1.7,-1.78,9136.32,14.92,1.65,2.01
bt_20260301_075926_scalp,2026-03-01T07:59:26.165440,scalp,"Scalping config - more trades, shorter holds",recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Bollinger",BTC,10000.0,15183.0,-958.68,-1322.13,-1531.08,492,198,294,3211,3703,40.2,2.09,-1.43,51.83,27.49,0.99,-0.06
bt_20260301_075937_btc_focused,2026-03-01T07:59:37.065153,btc_focused,BTC focused - stricter for high volatility,recent,60m,LIMITED,7063,~1 month,True,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,19784.0,-61.31,63.47,791.73,115,77,38,6261,6376,67.0,2.02,-2.21,97.84,1.99,1.85,2.59
bt_20260301_080026_xag_v3_exp,2026-03-01T08:00:26.892426,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,4113,5 months,True,0.2,0.15,"RSI,Momentum",XAG,10000.0,12761.0,2375.94,2761.1,2761.1,46,23,23,298,344,50.0,70.73,-40.6,27.61,10.91,1.74,3.54
bt_20260301_080041_xau_v2_momentum,2026-03-01T08:00:41.424204,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,4113,5 months,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAG,10000.0,9161.0,-1020.0,-838.9,-838.9,20,5,15,583,603,25.0,67.36,-40.45,-8.39,19.6,0.56,-3.8
bt_20260301_080048_xau_scalp_trend,2026-03-01T08:00:48.444440,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,4113,5 months,True,0.15,0.25,"RSI,MACD,Momentum",XAG,10000.0,9587.0,-510.52,-412.85,-412.85,20,5,15,583,603,25.0,67.36,-40.45,-4.13,10.25,0.56,-3.8
bt_20260301_082440_btc_v2_core,2026-03-01T08:24:40.059884,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,4113,5 months,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAG,10000.0,9161.0,-1020.0,-838.9,-838.9,20,5,15,583,603,25.0,67.36,-40.45,-8.39,19.6,0.56,-3.8
bt_20260301_082442_xau_v2_momentum,2026-03-01T08:24:42.166725,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,4113,5 months,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAG,10000.0,9161.0,-1020.0,-838.9,-838.9,20,5,15,583,603,25.0,67.36,-40.45,-8.39,19.6,0.56,-3.8
bt_20260301_082443_btc_v2_core,2026-03-01T08:24:43.405428,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,MACD,Momentum,ADX",BTC,10000.0,20971.0,-1875.4,-2557.94,-2966.1,492,198,294,3211,3703,40.2,2.09,-1.43,109.71,48.34,0.99,-0.06
bt_20260301_082445_xau_v2_momentum,2026-03-01T08:24:46.031415,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,21130.0,-909.41,-1405.08,-2088.78,315,131,184,4527,4842,41.6,2.52,-1.39,111.3,28.96,1.29,1.09
bt_20260301_082459_xau_v3_exp_base,2026-03-01T08:24:59.545377,xau_v3_exp_base,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_082503_xau_v3_exp_base,2026-03-01T08:25:03.322167,xau_v3_exp_base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
bt_20260301_082513_xau_v2_momentum,2026-03-01T08:25:13.082267,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,609687.0,1185.54,442.72,-609.39,962,391,571,78225,79187,40.6,5.5,-2.92,5996.87,30.27,1.29,0.68
bt_20260301_082513_btc_v2_core,2026-03-01T08:25:13.593574,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,27239.0,566.94,320.38,-108.35,103,54,49,84097,84200,52.4,21.56,-9.01,172.39,13.96,2.64,3.56
bt_20260301_082528_xau_v3_exp_dynamic_on,2026-03-01T08:25:28.485859,xau_v3_exp_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_082533_xau_v2_momentum_dynamic_on,2026-03-01T08:25:33.193103,xau_v2_momentum_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,9259.0,-777.05,-740.9,-740.9,19,5,14,658,677,26.3,21.21,-30.66,-7.41,10.39,0.25,-6.59
bt_20260301_082533_xau_v3_exp_dynamic_on,2026-03-01T08:25:33.264287,xau_v3_exp_dynamic_on,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,925053.0,-603.1,-931.9,4925.29,503,318,185,3278,3781,63.2,1.7,-1.78,9150.53,14.92,1.65,2.01
